"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_spatial",0.0161115001103049,0.00287162165667524,5.61059291110053,0.00297137982592353,5.42222841043126
"b_temporal",0.07708482754293,0.00791362287841325,9.74077596661848,0.00795826564926604,9.68613400710483
"b_drtpattern",0.15691855134388,0.0455126948505966,3.44779740815156,0.0496118498824461,3.16292481968913
"b_waiting",-0.00703264560290401,0.000758031956511175,-9.27750544353249,0.000799816515073482,-8.79282369189125
"b_discount",0.00312354495428687,0.000865922583793659,3.60718730836472,0.000851258238217062,3.66932713723753
"b_compensation",0.0815670234386221,0.0326182117898883,2.50065895592437,0.0308392135108775,2.64491256918248
"b_price",-0.0106858840374584,0.000688618120791481,-15.5178664557597,0.000768921405714797,-13.8972383367643
